Student_ID,Full_Name,Date_of_Birth,Grade_Level,,email_id
S05547,Jessica Porter,21-04-2015,Grade 3,,sudharaju434@gmail.com
S05548,jennifer jones,04-20-2007,Grade 3,,sudharaju434@gmail.com
S05549,April Francis,25-12-2009,Grade 2,,sudharaju434@gmail.com
S05550,Sarah Cruz,15-03-2009,Grade 4,,sudharaju434@gmail.com
S05551,jeffrey wells,18-08-2012,Grade 5,,sudharaju434@gmail.com
S05552,Paige Cook,01-08-2015,Grade 5,,sudharaju434@gmail.com
S05553,Erica Hoffman,20-08-2015,Grade 4,,sudharaju434@gmail.com
S05554,Laura Fox,03-12-2009,Grade 3,,sudharaju434@gmail.com
S05555,Timothy Welch,19-01-2008,Grade 5,,sudharaju434@gmail.com
S05556,Laura Norton,17-01-2016,Grade 5,,sudharaju434@gmail.com
S05557,Mary Whitney,07-02-2019,Grade 4,,sudharaju434@gmail.com
S05558,Sean Haynes,22-03-2007,Grade 5,,sudharaju434@gmail.com
S05559,Andrea Brown,25-08-2016,Grade 4,,sudharaju434@gmail.com
S05560,Alexander Riggs,31-08-2017,Grade 2,,sudharaju434@gmail.com
S05561,Angel Castro,07-05-2016,Grade 5,,sudharaju434@gmail.com
S05562,Christopher Everett,18-11-2010,Grade 1,,sudharaju434@gmail.com
S05563,Richard White,25-01-2007,Grade 3,,sudharaju434@gmail.com
S05564,Wesley Schwartz,09-06-2013,Grade 2,,sudharaju434@gmail.com
S05565,Angela Green,05-04-2014,Grade 4,,sudharaju434@gmail.com
S05566,Angela Shaw,02-12-2010,Grade 5,,sudharaju434@gmail.com
S05567,wendy armstrong,29-03-2008,Grade 5,,sudharaju434@gmail.com
S05568,ana foster,03-03-2018,Grade 3,,sudharaju434@gmail.com
S05569,Timothy Wright,19-06-2010,Grade 3,,sudharaju434@gmail.com
S05570,Andrew Anderson,16-10-2011,Grade 1,,sudharaju434@gmail.com
S05571,Pamela Sutton,31-12-2012,Grade 1,,sudharaju434@gmail.com
S05572,Michael Buchanan,15-12-2008,Grade 4,,sudharaju434@gmail.com
S05573,Maria Dixon,11-01-2014,Grade 5,,sudharaju434@gmail.com
S05574,Christopher Wilson,10-09-2011,Grade 1,,sudharaju434@gmail.com
S05575,kyle yoder,05-02-2009,Grade 1,,sudharaju434@gmail.com
S05576,Jesse Stevens,29-12-2006,Grade 4,,sudharaju434@gmail.com
S05577,christina rowe,07-15-2007,Grade 4,,sudharaju434@gmail.com
S05578,Javier Vincent,11-18-2018,Grade 3,,sudharaju434@gmail.com
S05579,Christopher Adams,07-09-2006,Grade 1,,sudharaju434@gmail.com
S05580,Shannon Perez,04-06-2016,Grade 3,,sudharaju434@gmail.com
S05581,Lonnie Atkins,18-04-2006,Grade 4,,sudharaju434@gmail.com
S05582,Ryan Baldwin,10-02-2014,Grade 1,,sudharaju434@gmail.com
S05583,Stephen Bradley,15-04-2015,Grade 5,,sudharaju434@gmail.com
S05584,Dana Edwards,12-12-2015,Grade 2,,sudharaju434@gmail.com
S05585,Reginald Carter,07-02-2011,Grade 1,,sudharaju434@gmail.com
S05586,Stephanie Moore,28-05-2009,Grade 4,,sudharaju434@gmail.com
S05587,Karen Harvey,01-06-2015,Grade 3,,sudharaju434@gmail.com
S05588,christopher glenn,27-12-2017,Grade 2,,sudharaju434@gmail.com
S05589,Jose Faulkner,25-08-2018,Grade 1,,sudharaju434@gmail.com
S05590,Hailey Scott,05-06-2012,Grade 1,,sudharaju434@gmail.com
S05591,Sarah Dunn,23-04-2010,Grade 1,,sudharaju434@gmail.com
S05592,Elizabeth Jones MD,12-03-2007,Grade 1,,sudharaju434@gmail.com
S05593,Ashley Stephenson,22-12-2006,Grade 4,,sudharaju434@gmail.com
S05594,morgan savage,09-19-2008,Grade 5,,sudharaju434@gmail.com
S05595,Andrew Henry,09-07-2017,Grade 2,,sudharaju434@gmail.com
S05596,George Maldonado,18-04-2015,Grade 5,,sudharaju434@gmail.com
S05597,Heather Becker,29-06-2012,Grade 2,,sudharaju434@gmail.com
S05598,Chad Ho,08-02-2018,Grade 1,,sudharaju434@gmail.com
S05599,Samantha Dalton,20-04-2016,Grade 2,,sudharaju434@gmail.com
S05600,Jennifer Martin,03-18-2017,Grade 5,,sudharaju434@gmail.com
S05601,alvin dyer,22-08-2017,Grade 2,,sudharaju434@gmail.com
S05602,Brandi Lee,18-10-2017,Grade 5,,sudharaju434@gmail.com
S05603,Donald Calderon,26-01-2017,Grade 4,,sudharaju434@gmail.com
S05604,Steven Jennings,14-04-2008,Grade 5,,sudharaju434@gmail.com
S05605,Craig Armstrong,31-10-2006,Grade 2,,sudharaju434@gmail.com
S05606,Jennifer Christian,26-09-2017,Grade 5,,sudharaju434@gmail.com
S05607,Brittany Estrada,21-06-2013,Grade 3,,sudharaju434@gmail.com
S05608,Sheena Conrad,25-10-2007,Grade 1,,sudharaju434@gmail.com
S05609,Greg Hawkins,17-07-2010,Grade 3,,sudharaju434@gmail.com
S05610,Steven Ramos,17-04-2017,Grade 2,,sudharaju434@gmail.com
S05611,Mark Murray,23-06-2010,Grade 2,,sudharaju434@gmail.com
S05612,Amanda Stevenson,09-07-2013,Grade 4,,sudharaju434@gmail.com
S05613,Douglas Flores,02-01-2018,Grade 4,,sudharaju434@gmail.com
S05614,Jesse English,10-03-2010,Grade 2,,sudharaju434@gmail.com
S05615,Sean Long,27-11-2009,Grade 1,,sudharaju434@gmail.com
S05616,rebecca white,23-11-2018,Grade 5,,sudharaju434@gmail.com
S05617,Jerry Conrad,28-09-2010,Grade 2,,sudharaju434@gmail.com
S05618,Mary Moon,17-06-2006,Grade 5,,sudharaju434@gmail.com
S05619,John Frye,03-10-2015,Grade 2,,sudharaju434@gmail.com
S05620,Paul Anderson,16-10-2008,Grade 5,,sudharaju434@gmail.com
S05621,Aaron Dennis,24-09-2015,Grade 3,,sudharaju434@gmail.com
S05622,anita green,25-09-2010,Grade 3,,sudharaju434@gmail.com
S05623,Tonya Stone,12-10-2018,Grade 5,,sudharaju434@gmail.com
S05624,Marcus Ortiz,02-11-2010,Grade 3,,sudharaju434@gmail.com
S05625,Chad Henry,04-11-2014,Grade 4,,sudharaju434@gmail.com
S05626,Steven Thompson,16-09-2017,Grade 2,,sudharaju434@gmail.com
S05627,Bradley Lamb,31-05-2011,Grade 2,,sudharaju434@gmail.com
S05628,Elizabeth Chen,05-08-2017,Grade 5,,sudharaju434@gmail.com
S05629,Jill Ross,30-01-2007,Grade 1,,sudharaju434@gmail.com
S05630,Anthony Nichols,12-01-2015,Grade 3,,sudharaju434@gmail.com
S05631,alyssa davis,16-01-2009,Grade 5,,sudharaju434@gmail.com
S05632,Maria Brown,12-29-2018,Grade 4,,sudharaju434@gmail.com
S05633,Linda Howard,21-02-2012,Grade 2,,sudharaju434@gmail.com
S05634,Stefanie Sheppard,01-02-2017,Grade 1,,sudharaju434@gmail.com
S05635,Nicole Smith,31-03-2013,Grade 5,,sudharaju434@gmail.com
S05636,Steven Mills,27-08-2012,Grade 2,,sudharaju434@gmail.com
S05637,jonathan cooper,17-08-2011,Grade 5,,sudharaju434@gmail.com
S05638,leslie miles,21-01-2017,Grade 4,,sudharaju434@gmail.com
S05639,John Salazar,16-10-2011,Grade 3,,sudharaju434@gmail.com
S05640,Jodi Rodriguez,28-06-2011,Grade 2,,sudharaju434@gmail.com
S05641,Amanda Chambers,04-14-2013,Grade 3,,sudharaju434@gmail.com
S05642,Mrs. Amanda Ellis MD,26-01-2012,Grade 3,,sudharaju434@gmail.com
S05643,Jonathan Gillespie,27-08-2017,Grade 5,,sudharaju434@gmail.com
S05644,Patricia Page,09-02-2011,Grade 3,,sudharaju434@gmail.com
S05645,Andrew Perez,01-02-2009,Grade 1,,sudharaju434@gmail.com
S05646,Stephanie Martinez,22-09-2007,Grade 3,,sudharaju434@gmail.com
S05647,Jonathan Mora,03-01-2007,Grade 4,,sudharaju434@gmail.com
S05648,April Le,24-09-2011,Grade 2,,sudharaju434@gmail.com
S05649,Alicia Fernandez,14-08-2010,Grade 2,,sudharaju434@gmail.com
S05650,Nicholas Beck MD,25-11-2016,Grade 1,,sudharaju434@gmail.com
S05651,Cheryl Thomas,10-07-2009,Grade 2,,sudharaju434@gmail.com
S05652,Jennifer Ruiz,20-11-2012,Grade 4,,sudharaju434@gmail.com
S05653,Jeffrey Hodge,04-09-2014,Grade 5,,sudharaju434@gmail.com
S05654,Kevin Hull,12-12-2016,Grade 1,,sudharaju434@gmail.com
S05655,Earl Petty,25-01-2007,Grade 1,,sudharaju434@gmail.com
S05656,John Lee,24-02-2016,Grade 3,,sudharaju434@gmail.com
S05657,Catherine Curtis,01-03-2018,Grade 5,,sudharaju434@gmail.com
S05658,Christopher Holt,21-12-2015,Grade 3,,sudharaju434@gmail.com
S05659,kristi holt,26-04-2015,Grade 1,,sudharaju434@gmail.com
S05660,Carrie Bauer,19-04-2009,Grade 2,,sudharaju434@gmail.com
S05661,Christine Brown,13-01-2019,Grade 5,,sudharaju434@gmail.com
S05662,Stephen Schroeder,13-10-2009,Grade 1,,sudharaju434@gmail.com
S05663,Karina Moore,15-06-2007,Grade 2,,sudharaju434@gmail.com
S05664,Christopher Robinson,06-04-2009,Grade 5,,sudharaju434@gmail.com
S05665,heather patterson,17-01-2019,Grade 5,,sudharaju434@gmail.com
S05666,Pamela Pierce,27-07-2007,Grade 1,,sudharaju434@gmail.com
S05667,Karen Hunter,09-11-2011,Grade 5,,sudharaju434@gmail.com
S05668,Daniel Marshall,16-07-2007,Grade 1,,sudharaju434@gmail.com
S05669,Monica Evans,28-05-2008,Grade 3,,sudharaju434@gmail.com
S05670,Brent Miller,05-12-2006,Grade 5,,sudharaju434@gmail.com
S05671,matthew calderon,03-12-2012,Grade 2,,sudharaju434@gmail.com
S05672,gregory lewis,05-06-2009,Grade 1,,sudharaju434@gmail.com
S05673,Derek Rodriguez,10-11-2006,Grade 2,,sudharaju434@gmail.com
S05674,Melody Swanson,05-01-2008,Grade 2,,sudharaju434@gmail.com
S05675,Mary Nash,14-01-2016,Grade 5,,sudharaju434@gmail.com
S05676,Dwayne Parker,30-10-2008,Grade 2,,sudharaju434@gmail.com
S05677,Danielle Clark,13-07-2013,Grade 1,,sudharaju434@gmail.com
S05678,Sheryl Weber,12-07-2008,Grade 3,,sudharaju434@gmail.com
S05679,Nathan Oneill,09-12-2006,Grade 4,,sudharaju434@gmail.com
S05680,Mr. George Murphy,05-11-2006,Grade 4,,sudharaju434@gmail.com
S05681,Gina Stone,28-04-2006,Grade 5,,sudharaju434@gmail.com
S05682,Jason Bailey,02-27-2018,Grade 4,,sudharaju434@gmail.com
S05683,Stacie Jimenez,09-08-2011,Grade 5,,sudharaju434@gmail.com
S05684,Terrence Jones,24-07-2009,Grade 5,,sudharaju434@gmail.com
S05685,Karen Lee,21-12-2014,Grade 3,,sudharaju434@gmail.com
S05686,Thomas Dixon,18-03-2011,Grade 1,,sudharaju434@gmail.com
S05687,Douglas Taylor,17-10-2007,Grade 3,,sudharaju434@gmail.com
S05688,Anthony Graham,06-08-2011,Grade 2,,sudharaju434@gmail.com
S05689,Vincent Lloyd,04-09-2013,Grade 5,,sudharaju434@gmail.com
S05690,nathan kane,25-05-2013,Grade 3,,sudharaju434@gmail.com
S05691,Theresa Booth DDS,05-06-2013,Grade 3,,sudharaju434@gmail.com
S05692,Mary Rodriguez,12-04-2008,Grade 1,,sudharaju434@gmail.com
S05693,Timothy Peterson,08-10-2011,Grade 1,,sudharaju434@gmail.com
S05694,Maria Lopez,14-11-2014,Grade 2,,sudharaju434@gmail.com
S05695,Bryan Frederick,10-09-2015,Grade 4,,sudharaju434@gmail.com
S05696,robert lee,01-09-2006,Grade 2,,sudharaju434@gmail.com
S05697,Rebecca Rice,03-09-2013,Grade 4,,sudharaju434@gmail.com
S05698,Kenneth Torres,11-03-2006,Grade 2,,sudharaju434@gmail.com
S05699,Felicia Singleton,18-02-2007,Grade 3,,sudharaju434@gmail.com
S05700,Shawn Jones,16-01-2007,Grade 3,,sudharaju434@gmail.com
S05701,Laura Garcia,11-12-2018,Grade 2,,sudharaju434@gmail.com
S05702,Joseph Miller,14-11-2007,Grade 2,,sudharaju434@gmail.com
S05703,Antonio Garcia,05-05-2012,Grade 1,,sudharaju434@gmail.com
S05704,Ruth Giles,03-04-2016,Grade 1,,sudharaju434@gmail.com
S05705,Brian Thomas,30-09-2006,Grade 1,,sudharaju434@gmail.com
S05706,Carly Wong,12-24-2017,Grade 1,,sudharaju434@gmail.com
S05707,Roger Smith,10-02-2012,Grade 1,,sudharaju434@gmail.com
S05708,James Wagner DVM,08-03-2008,Grade 3,,sudharaju434@gmail.com
S05709,Clinton Brown,29-12-2010,Grade 5,,sudharaju434@gmail.com
S05710,Colleen Hurst,23-07-2007,Grade 1,,sudharaju434@gmail.com
S05711,Jay Moore,31-10-2006,Grade 5,,sudharaju434@gmail.com
S05712,Christian Edwards,01-08-2009,Grade 3,,sudharaju434@gmail.com
S05713,Elizabeth Reynolds,09-07-2008,Grade 3,,sudharaju434@gmail.com
S05714,Elizabeth Simmons,22-03-2009,Grade 2,,sudharaju434@gmail.com
S05715,Lisa Nguyen,09-02-2008,Grade 2,,sudharaju434@gmail.com
S05716,Tamara Moore,04-16-2008,Grade 1,,sudharaju434@gmail.com
S05717,Christopher Sheppard,28-06-2009,Grade 2,,sudharaju434@gmail.com
S05718,Cody Best,15-12-2010,Grade 5,,sudharaju434@gmail.com
S05719,Harry Whitehead,19-05-2014,Grade 5,,sudharaju434@gmail.com
S05720,Dawn Byrd,26-10-2016,Grade 2,,sudharaju434@gmail.com
S05721,Mary Marshall,14-10-2011,Grade 2,,sudharaju434@gmail.com
S05722,Sherry Brown,24-06-2011,Grade 4,,sudharaju434@gmail.com
S05723,Brandy Hart,04-06-2013,Grade 5,,sudharaju434@gmail.com
S05724,Joseph Schultz,03-03-2013,Grade 4,,sudharaju434@gmail.com
S05725,Nicole Singh,18-02-2010,Grade 2,,sudharaju434@gmail.com
S05726,Larry Lee,18-12-2010,Grade 2,,sudharaju434@gmail.com
S05727,Richard Evans,05-09-2014,Grade 4,,sudharaju434@gmail.com
S05728,Kelly Benitez,25-01-2017,Grade 2,,sudharaju434@gmail.com
S05729,kelly norris dds,18-02-2009,Grade 1,,sudharaju434@gmail.com
S05730,Lauren Mills,30-07-2014,Grade 5,,sudharaju434@gmail.com
S05731,andrew smith,30-04-2012,Grade 2,,sudharaju434@gmail.com
S05732,Nicholas Trevino,07-10-2015,Grade 2,,sudharaju434@gmail.com
S05733,Alex Smith,11-13-2007,Grade 3,,sudharaju434@gmail.com
S05734,Christina Bailey,05-12-2006,Grade 2,,sudharaju434@gmail.com
S05735,Melissa Long,02-02-2012,Grade 2,,sudharaju434@gmail.com
S05736,Ian Cameron,09-11-2015,Grade 4,,sudharaju434@gmail.com
S05737,Brian Norman,28-11-2012,Grade 4,,sudharaju434@gmail.com
S05738,Jeffrey Ford,18-10-2015,Grade 4,,sudharaju434@gmail.com
S05739,Jason Harrison,19-06-2018,Grade 4,,sudharaju434@gmail.com
S05740,Ashley Flynn,18-07-2018,Grade 2,,sudharaju434@gmail.com
S05741,Amanda Anderson,16-06-2017,Grade 2,,sudharaju434@gmail.com
S05742,Benjamin Berger,31-12-2011,Grade 5,,sudharaju434@gmail.com
S05743,Joshua Frazier,21-05-2007,Grade 3,,sudharaju434@gmail.com
S05744,Jessica Roy,03-07-2011,Grade 1,,sudharaju434@gmail.com
S05745,Adam Knight,11-07-2015,Grade 3,,sudharaju434@gmail.com
S05746,Timothy Torres,11-10-2006,Grade 4,,sudharaju434@gmail.com
S05747,Jeffery Day,14-01-2017,Grade 3,,sudharaju434@gmail.com
S05748,Christopher Kent,30-07-2010,Grade 2,,sudharaju434@gmail.com
S05749,Erin Hendrix,16-08-2009,Grade 1,,sudharaju434@gmail.com
S05750,kayla washington,03-09-2008,Grade 5,,sudharaju434@gmail.com
S05751,laura parker,25-08-2013,Grade 1,,sudharaju434@gmail.com
S05752,Paul Dixon,02-06-2010,Grade 2,,sudharaju434@gmail.com
S05753,Lisa Jones,26-04-2013,Grade 5,,sudharaju434@gmail.com
S05754,Jerry Watson,21-02-2010,Grade 2,,sudharaju434@gmail.com
S05755,Kimberly Parker,22-01-2008,Grade 1,,sudharaju434@gmail.com
S05756,Michael Pratt,02-15-2019,Grade 1,,sudharaju434@gmail.com
S05757,Anne Summers,19-12-2009,Grade 3,,sudharaju434@gmail.com
S05758,Robert Cole,10-10-2014,Grade 5,,sudharaju434@gmail.com
S05759,Stephanie Park,12-23-2015,Grade 3,,sudharaju434@gmail.com
S05760,Lisa Bolton,12-07-2009,Grade 1,,sudharaju434@gmail.com
S05761,tracey decker,09-03-2017,Grade 1,,sudharaju434@gmail.com
S05762,Anthony Benitez,16-11-2017,Grade 2,,sudharaju434@gmail.com
S05763,Steven Stone,01-05-2018,Grade 2,,sudharaju434@gmail.com
S05764,Erin Ortiz,23-09-2017,Grade 5,,sudharaju434@gmail.com
S05765,Jessica Burns,11-02-2010,Grade 3,,sudharaju434@gmail.com
S05766,Amy Callahan,04-05-2007,Grade 4,,sudharaju434@gmail.com
S05767,Nicholas White,11-09-2012,Grade 5,,sudharaju434@gmail.com
S05768,Eric Dyer,05-08-2013,Grade 2,,sudharaju434@gmail.com
S05769,David Smith,15-12-2016,Grade 5,,sudharaju434@gmail.com
S05770,Linda Thompson,05-01-2015,Grade 3,,sudharaju434@gmail.com
S05771,Nathan Mann,05-23-2017,Grade 1,,sudharaju434@gmail.com
S05772,Cynthia Smith,15-12-2016,Grade 4,,sudharaju434@gmail.com
S05773,Tina Hernandez,28-05-2014,Grade 5,,sudharaju434@gmail.com
S05774,Jenna Smith,14-08-2016,Grade 1,,sudharaju434@gmail.com
S05775,Elizabeth Miller,09-03-2016,Grade 4,,sudharaju434@gmail.com
S05776,Julie Santos,24-12-2009,Grade 4,,sudharaju434@gmail.com
S05777,Mrs. Debbie Woodard DDS,07-22-2011,Grade 2,,sudharaju434@gmail.com
S05778,Kurt Walker,31-03-2007,Grade 2,,sudharaju434@gmail.com
S05779,benjamin lloyd,03-11-2013,Grade 3,,sudharaju434@gmail.com
S05780,Kevin Smith,11-03-2014,Grade 1,,sudharaju434@gmail.com
S05781,Chad Jackson,03-12-2010,Grade 4,,sudharaju434@gmail.com
S05782,David Eaton,12-07-2012,Grade 2,,sudharaju434@gmail.com
S05783,Megan Burnett,23-06-2017,Grade 3,,sudharaju434@gmail.com
S05784,Robert Davis,27-01-2017,Grade 5,,sudharaju434@gmail.com
S05785,Melanie Paul,03-07-2018,Grade 4,,sudharaju434@gmail.com
S05786,John Owen,07-01-2012,Grade 2,,sudharaju434@gmail.com
S05787,Mr. Cameron Browning,29-01-2010,Grade 1,,sudharaju434@gmail.com
S05788,Craig Rivera,03-11-2016,Grade 3,,sudharaju434@gmail.com
S05789,Brittany Richardson,06-18-2008,Grade 5,,sudharaju434@gmail.com
S05790,William Austin,21-08-2008,Grade 5,,sudharaju434@gmail.com
S05791,Robert Carter,25-01-2008,Grade 1,,sudharaju434@gmail.com
S05792,Emily Ibarra,13-05-2007,Grade 3,,sudharaju434@gmail.com
S05793,Travis Norton,08-12-2010,Grade 1,,sudharaju434@gmail.com
S05794,Leslie Porter,15-07-2011,Grade 1,,sudharaju434@gmail.com
S05795,Bruce Smith,06-09-2008,Grade 1,,sudharaju434@gmail.com
S05796,Robin Kirk,03-13-2009,Grade 5,,sudharaju434@gmail.com
S05797,Brianna Smith,23-11-2011,Grade 4,,sudharaju434@gmail.com
S05798,Ryan Perez,26-10-2006,Grade 2,,sudharaju434@gmail.com
S05799,Anthony Rogers,20-03-2010,Grade 2,,sudharaju434@gmail.com
S05800,Susan Foster,08-09-2006,Grade 2,,sudharaju434@gmail.com
S05801,pamela cochran md,25-12-2018,Grade 2,,sudharaju434@gmail.com
S05802,Samuel Chavez,18-03-2015,Grade 3,,sudharaju434@gmail.com
S05803,Alexis Wood,08-28-2006,Grade 4,,sudharaju434@gmail.com
S05804,Margaret Turner,30-07-2014,Grade 4,,sudharaju434@gmail.com
S05805,Paul Smith,11-05-2010,Grade 1,,sudharaju434@gmail.com
S05806,Rachel Sanchez DDS,26-04-2016,Grade 2,,sudharaju434@gmail.com
S05807,andrew clark,08-02-2019,Grade 2,,sudharaju434@gmail.com
S05808,Lisa Holmes,10-11-2013,Grade 4,,sudharaju434@gmail.com
S05809,Renee Garcia,16-10-2012,Grade 5,,sudharaju434@gmail.com
S05810,Mia Montoya,06-06-2016,Grade 2,,sudharaju434@gmail.com
S05811,julia gibson,03-28-2011,Grade 1,,sudharaju434@gmail.com
S05812,james jones,20-08-2009,Grade 3,,sudharaju434@gmail.com
S05813,Christine Carrillo,25-12-2006,Grade 4,,sudharaju434@gmail.com
S05814,raymond clay,08-03-2017,Grade 4,,sudharaju434@gmail.com
S05815,Elizabeth Johnson,28-11-2007,Grade 3,,sudharaju434@gmail.com
S05816,Corey Nguyen,29-11-2013,Grade 3,,sudharaju434@gmail.com
S05817,Morgan Shaffer,24-08-2014,Grade 3,,sudharaju434@gmail.com
S05818,Devin Ruiz,10-04-2012,Grade 3,,sudharaju434@gmail.com
S05819,Catherine Wright,09-11-2009,Grade 4,,sudharaju434@gmail.com
S05820,Ashley Barber,26-03-2011,Grade 5,,sudharaju434@gmail.com
S05821,Justin Floyd,09-05-2012,Grade 1,,sudharaju434@gmail.com
S05822,David Santana,18-11-2006,Grade 1,,sudharaju434@gmail.com
S05823,David White,15-08-2017,Grade 1,,sudharaju434@gmail.com
S05824,Robert Campbell,04-05-2018,Grade 2,,sudharaju434@gmail.com
S05825,Christopher Mcdonald,27-08-2014,Grade 2,,sudharaju434@gmail.com
S05826,Ethan Riley,19-07-2009,Grade 4,,sudharaju434@gmail.com
S05827,Brent Chase,06-01-2016,Grade 5,,sudharaju434@gmail.com
S05828,Jorge Figueroa,10-08-2009,Grade 5,,sudharaju434@gmail.com
S05829,Jason Gallegos,05-10-2014,Grade 5,,sudharaju434@gmail.com
S05830,Eddie Stewart,02-19-2017,Grade 5,,sudharaju434@gmail.com
S05831,Kelly Williams,30-12-2016,Grade 3,,sudharaju434@gmail.com
S05832,Jessica Allen,12-12-2018,Grade 4,,sudharaju434@gmail.com
S05833,Shawna Price,09-05-2010,Grade 5,,sudharaju434@gmail.com
S05834,Leslie Garner,17-06-2015,Grade 2,,sudharaju434@gmail.com
S05835,Mark Hayes,16-12-2007,Grade 2,,sudharaju434@gmail.com
S05836,Tina Jensen,12-07-2010,Grade 1,,sudharaju434@gmail.com
S05837,Steven Johnson,27-05-2007,Grade 1,,sudharaju434@gmail.com
S05838,Gregory Gonzales,01-10-2012,Grade 1,,sudharaju434@gmail.com
S05839,Sierra Brown,21-04-2009,Grade 1,,sudharaju434@gmail.com
S05840,William Porter,11-01-2016,Grade 4,,sudharaju434@gmail.com
S05841,Nathan Christian,17-06-2009,Grade 1,,sudharaju434@gmail.com
S05842,Daniel Reynolds,06-18-2006,Grade 4,,sudharaju434@gmail.com
S05843,Karen Walker,23-02-2015,Grade 3,,sudharaju434@gmail.com
S05844,Timothy Garcia,21-03-2017,Grade 3,,sudharaju434@gmail.com
S05845,Brooke Scott,25-11-2013,Grade 5,,sudharaju434@gmail.com
S05846,Brett Brown,11-17-2014,Grade 2,,sudharaju434@gmail.com
S05847,erica alvarez,19-08-2006,Grade 4,,sudharaju434@gmail.com
S05848,Wendy Walker,18-01-2010,Grade 4,,sudharaju434@gmail.com
S05849,Christopher Rodgers,17-12-2017,Grade 4,,sudharaju434@gmail.com
S05850,Amanda Hall,17-10-2018,Grade 4,,sudharaju434@gmail.com
S05851,Jonathan Zavala,07-01-2009,Grade 4,,sudharaju434@gmail.com
S05852,Kristin Reid,03-04-2016,Grade 1,,sudharaju434@gmail.com
S05853,Jill Taylor,14-03-2010,Grade 1,,sudharaju434@gmail.com
S05854,Matthew Moses,27-10-2013,Grade 1,,sudharaju434@gmail.com
S05855,sharon rich,21-04-2010,Grade 3,,sudharaju434@gmail.com
S05856,Heather Benjamin,05-18-2016,Grade 1,,sudharaju434@gmail.com
S05857,Amanda Reynolds,17-06-2015,Grade 3,,sudharaju434@gmail.com
S05858,Rodney Gay,21-08-2017,Grade 2,,sudharaju434@gmail.com
S05859,Holly Carroll,17-03-2009,Grade 5,,sudharaju434@gmail.com
S05860,William Haas,10-04-2018,Grade 2,,sudharaju434@gmail.com
S05861,Stephen Duran,11-06-2018,Grade 1,,sudharaju434@gmail.com
S05862,Dr. Michael Wright,05-11-2008,Grade 1,,sudharaju434@gmail.com
S05863,Zachary Garcia,24-03-2012,Grade 2,,sudharaju434@gmail.com
S05864,Matthew Byrd,21-05-2016,Grade 1,,sudharaju434@gmail.com
S05865,Raymond Douglas,28-06-2007,Grade 5,,sudharaju434@gmail.com
S05866,Elizabeth Roberts,14-09-2013,Grade 5,,sudharaju434@gmail.com
S05867,Katelyn Thompson,08-23-2015,Grade 5,,sudharaju434@gmail.com
S05868,Denise Olson,03-09-2006,Grade 4,,sudharaju434@gmail.com
S05869,William Hunt,12-02-2018,Grade 2,,sudharaju434@gmail.com
S05870,Mrs. Denise Hays,22-07-2006,Grade 3,,sudharaju434@gmail.com
S05871,heather brown,10-03-2012,Grade 4,,sudharaju434@gmail.com
S05872,thomas ward,06-12-2013,Grade 1,,sudharaju434@gmail.com
S05873,Benjamin George,21-03-2007,Grade 5,,sudharaju434@gmail.com
S05874,Destiny Patterson,06-08-2007,Grade 4,,sudharaju434@gmail.com
S05875,margaret pollard,25-09-2014,Grade 5,,sudharaju434@gmail.com
S05876,Chelsea Powell,24-10-2007,Grade 3,,sudharaju434@gmail.com
S05877,Abigail Bowen,05-03-2016,Grade 3,,sudharaju434@gmail.com
S05878,George Payne,02-08-2012,Grade 4,,sudharaju434@gmail.com
S05879,Joseph Luna,28-01-2016,Grade 1,,sudharaju434@gmail.com
S05880,Bruce Harmon,01-06-2011,Grade 4,,sudharaju434@gmail.com
S05881,damon williams,21-12-2006,Grade 1,,sudharaju434@gmail.com
S05882,Adam Campbell,07-26-2011,Grade 2,,sudharaju434@gmail.com
S05883,Ashley Hawkins,06-12-2007,Grade 2,,sudharaju434@gmail.com
S05884,Jamie Martin,04-08-2017,Grade 4,,sudharaju434@gmail.com
S05885,Matthew Copeland,04-25-2014,Grade 3,,sudharaju434@gmail.com
S05886,Whitney Rowland,18-11-2014,Grade 1,,sudharaju434@gmail.com
S05887,Kathy Lawson,05-02-2007,Grade 5,,sudharaju434@gmail.com
S05888,Rachel Aguilar,24-07-2014,Grade 1,,sudharaju434@gmail.com
S05889,Victoria White,20-06-2013,Grade 5,,sudharaju434@gmail.com
S05890,Derek Humphrey,04-27-2012,Grade 4,,sudharaju434@gmail.com
S05891,amber gomez,11-07-2016,Grade 5,,sudharaju434@gmail.com
S05892,scott mendez,27-04-2011,Grade 1,,sudharaju434@gmail.com
S05893,Ronald Reilly,05-08-2011,Grade 4,,sudharaju434@gmail.com
